date,XAU=,CLc1,LCOc1,GBP=,XLK,.IXTTR,XLE,.IXE,.RUT
3/22/1986 12:00:00 AM,0,,,,,,,,
3/23/1986 12:00:00 AM,0,,,,,,,,
3/24/1986 12:00:00 AM,350.4,12.13,,1.4889,,,,,
3/25/1986 12:00:00 AM,352,12.25,,1.46,,,,,
3/26/1986 12:00:00 AM,344.3,12.02,,1.4749,,,,,
3/27/1986 12:00:00 AM,344.2,11.44,,1.4834,,,,,
3/28/1986 12:00:00 AM,0,,,0,,,,,
3/29/1986 12:00:00 AM,0,,,,,,,,
3/30/1986 12:00:00 AM,0,,,,,,,,
3/31/1986 12:00:00 AM,338.1,10.42,,0,,,,,
4/1/1986 12:00:00 AM,333.1,11.27,,1.4719,,,,,
4/2/1986 12:00:00 AM,335.5,11.52,,1.4724,,,,,
4/3/1986 12:00:00 AM,334.7,11.75,,1.46,,,,,
4/4/1986 12:00:00 AM,334.5,12.74,,1.4469,,,,,
4/5/1986 12:00:00 AM,0,,,,,,,,
4/6/1986 12:00:00 AM,0,,,,,,,,
4/7/1986 12:00:00 AM,337.9,14.33,,1.4519,,,,,
4/8/1986 12:00:00 AM,339.6,12.47,,1.4698,,,,,
4/9/1986 12:00:00 AM,338.1,13,,1.4604,,,,,
4/10/1986 12:00:00 AM,337.7,13.48,,1.4634,,,,,
4/11/1986 12:00:00 AM,341.9,13.61,,1.479,,,,,
4/12/1986 12:00:00 AM,0,,,,,,,,
4/13/1986 12:00:00 AM,0,,,,,,,,
4/14/1986 12:00:00 AM,341.8,12.97,,1.4825,,,,,
4/15/1986 12:00:00 AM,342,12.7,,1.4783,,,,,
4/16/1986 12:00:00 AM,339,11.43,,1.5038,,,,,
4/17/1986 12:00:00 AM,340.1,11.83,,1.5208,,,,,
4/18/1986 12:00:00 AM,343,11.92,,1.5123,,,,,
4/19/1986 12:00:00 AM,0,,,,,,,,
4/20/1986 12:00:00 AM,0,,,,,,,,
4/21/1986 12:00:00 AM,341.6,12.57,,1.5111,,,,,
4/22/1986 12:00:00 AM,344.3,13.2,,1.5127,,,,,
4/23/1986 12:00:00 AM,346.2,13.21,,1.5244,,,,,
4/24/1986 12:00:00 AM,344.7,12.98,,1.5355,,,,,
4/25/1986 12:00:00 AM,344.4,13.39,,1.5368,,,,,
4/26/1986 12:00:00 AM,0,,,,,,,,
4/27/1986 12:00:00 AM,0,,,,,,,,
4/28/1986 12:00:00 AM,343.4,13.36,,1.5508,,,,,
4/29/1986 12:00:00 AM,342.4,13.51,,1.5522,,,,,
4/30/1986 12:00:00 AM,345.7,13.34,,1.551,,,,,
5/1/1986 12:00:00 AM,345.3,13.81,,1.5285,,,,,
5/2/1986 12:00:00 AM,341.6,14.73,,1.5285,,,,,
5/3/1986 12:00:00 AM,0,,,,,,,,
5/4/1986 12:00:00 AM,0,,,,,,,,
5/5/1986 12:00:00 AM,343,14.33,,1.548,,,,,
5/6/1986 12:00:00 AM,340.4,14.32,,1.534,,,,,
5/7/1986 12:00:00 AM,342.4,15.21,,1.5377,,,,,
5/8/1986 12:00:00 AM,342.998,15.74,,1.5455,,,,,
5/9/1986 12:00:00 AM,343.83,15.86,,1.5379,,,,,
5/10/1986 12:00:00 AM,0,,,,,,,,
5/11/1986 12:00:00 AM,0,,,,,,,,
5/12/1986 12:00:00 AM,342.998,15.77,,1.5459,,,,,
5/13/1986 12:00:00 AM,339.879,15.89,,1.534,,,,,
5/14/1986 12:00:00 AM,340.191,15.51,,1.537,,,,,
5/15/1986 12:00:00 AM,339.567,15.68,,1.5355,,,,,
5/16/1986 12:00:00 AM,340.815,16.16,,1.5239,,,,,
5/17/1986 12:00:00 AM,0,,,,,,,,
5/18/1986 12:00:00 AM,0,,,,,,,,
5/19/1986 12:00:00 AM,338.215,17.16,,1.5179,,,,,
5/20/1986 12:00:00 AM,336.031,16.04,,1.5196,,,,,
5/21/1986 12:00:00 AM,335.928,14.82,,1.5164,,,,,
5/22/1986 12:00:00 AM,338.423,15.16,,1.4965,,,,,
5/23/1986 12:00:00 AM,338.423,15.59,,1.4944,,,,,
5/24/1986 12:00:00 AM,0,,,,,,,,
5/25/1986 12:00:00 AM,0,,,,,,,,
5/26/1986 12:00:00 AM,0,,,1.4954,,,,,
5/27/1986 12:00:00 AM,338.943,15.1,,1.5024,,,,,
5/28/1986 12:00:00 AM,338.943,14.83,,1.5005,,,,,
5/29/1986 12:00:00 AM,339.983,14.54,,1.4918,,,,,
5/30/1986 12:00:00 AM,339.983,14.3,,1.4729,,,,,
5/31/1986 12:00:00 AM,0,,,,,,,,
6/1/1986 12:00:00 AM,0,,,,,,,,
6/2/1986 12:00:00 AM,338.423,13.81,,1.4737,,,,,
6/3/1986 12:00:00 AM,338.943,13.87,,1.4914,,,,,
6/4/1986 12:00:00 AM,337.591,13.1,,1.484,,,,,
6/5/1986 12:00:00 AM,338.423,13.23,,1.4954,,,,,
6/6/1986 12:00:00 AM,338.423,12.76,,1.5079,,,,,
6/7/1986 12:00:00 AM,0,,,,,,,,
6/8/1986 12:00:00 AM,0,,,,,,,,
6/9/1986 12:00:00 AM,338.423,12.63,,1.4984,,,,,
6/10/1986 12:00:00 AM,345.494,12.56,,1.5179,,,,,
6/11/1986 12:00:00 AM,344.454,13.49,,1.5266,,,,,
6/12/1986 12:00:00 AM,343.518,13.66,,1.527,,,,,
6/13/1986 12:00:00 AM,344.454,13.81,,1.5224,,,,,
6/14/1986 12:00:00 AM,0,,,,,,,,
6/15/1986 12:00:00 AM,0,,,,,,,,
6/16/1986 12:00:00 AM,335.928,13.66,,1.5219,,,,,
6/17/1986 12:00:00 AM,333.328,13.74,,1.5035,,,,,
6/18/1986 12:00:00 AM,336.655,13.65,,1.5014,,,,,
6/19/1986 12:00:00 AM,336.655,13.76,,1.5039,,,,,
6/20/1986 12:00:00 AM,336.655,14.69,,1.5007,,,,,
6/21/1986 12:00:00 AM,0,,,,,,,,
6/22/1986 12:00:00 AM,0,,,,,,,,
6/23/1986 12:00:00 AM,337.591,13,,1.4965,,,,,
6/24/1986 12:00:00 AM,339.983,12.88,,1.5112,,,,,
6/25/1986 12:00:00 AM,341.126,13.26,,1.5169,,,,,
6/26/1986 12:00:00 AM,341.958,13.14,,1.5177,,,,,
6/27/1986 12:00:00 AM,340.399,13.4,,1.527,,,,,
6/28/1986 12:00:00 AM,0,,,,,,,,
6/29/1986 12:00:00 AM,0,,,,,,,,
6/30/1986 12:00:00 AM,343.518,12.78,,1.5319,,,,,
7/1/1986 12:00:00 AM,341.958,12.38,,1.5463,,,,,
7/2/1986 12:00:00 AM,339.983,11.99,,1.5389,,,,,
7/3/1986 12:00:00 AM,340.399,,,1.5441,,,,,
7/4/1986 12:00:00 AM,340.399,,,1.537,,,,,
7/5/1986 12:00:00 AM,0,,,,,,,,
7/6/1986 12:00:00 AM,0,,,,,,,,
7/7/1986 12:00:00 AM,341.854,11.19,,1.5334,,,,,
7/8/1986 12:00:00 AM,343.934,11.22,,1.5344,,,,,
7/9/1986 12:00:00 AM,343.934,10.77,,1.523,,,,,
7/10/1986 12:00:00 AM,343.518,11.25,,1.5169,,,,,
7/11/1986 12:00:00 AM,344.974,11.13,,1.5046,,,,,
7/12/1986 12:00:00 AM,0,,,,,,,,
7/13/1986 12:00:00 AM,0,,,,,,,,
7/14/1986 12:00:00 AM,342.582,11.04,,1.4827,,,,,
7/15/1986 12:00:00 AM,344.454,12.11,,1.4935,,,,,
7/16/1986 12:00:00 AM,343.934,12.61,,1.5105,,,,,
7/17/1986 12:00:00 AM,344.454,12.4,,1.5128,,,,,
7/18/1986 12:00:00 AM,344.974,12.86,,1.5044,,,,,
7/19/1986 12:00:00 AM,0,,,,,,,,
7/20/1986 12:00:00 AM,0,,,,,,,,
7/21/1986 12:00:00 AM,351.004,13.09,,1.499,,,,,
7/22/1986 12:00:00 AM,350.485,11.07,,1.4834,,,,,
7/23/1986 12:00:00 AM,344.454,10.85,,1.4895,,,,,
7/24/1986 12:00:00 AM,345.494,11.05,,1.4928,,,,,
7/25/1986 12:00:00 AM,346.221,10.9,,1.4804,,,,,
7/26/1986 12:00:00 AM,0,,,,,,,,
7/27/1986 12:00:00 AM,0,,,,,,,,
7/28/1986 12:00:00 AM,350.485,11.07,,1.4755,,,,,
7/29/1986 12:00:00 AM,348.405,11.41,,1.491,,,,,
7/30/1986 12:00:00 AM,348.405,11.73,,1.4904,,,,,
7/31/1986 12:00:00 AM,354.644,11.15,,1.491,,,,,
8/1/1986 12:00:00 AM,358.803,11.55,,1.4834,,,,,
8/2/1986 12:00:00 AM,0,,,,,,,,
8/3/1986 12:00:00 AM,0,,,,,,,,
8/4/1986 12:00:00 AM,356.827,13.29,,1.4687,,,,,
8/5/1986 12:00:00 AM,355.683,15.02,,1.4825,,,,,
8/6/1986 12:00:00 AM,358.803,14.97,,1.478,,,,,
8/7/1986 12:00:00 AM,359.115,15.32,,1.4759,,,,,
8/8/1986 12:00:00 AM,366.081,14.83,,1.474,,,,,
8/9/1986 12:00:00 AM,0,,,,,,,,
8/10/1986 12:00:00 AM,0,,,,,,,,
8/11/1986 12:00:00 AM,385.005,14.91,,1.4829,,,,,
8/12/1986 12:00:00 AM,381.678,15.35,,1.484,,,,,
8/13/1986 12:00:00 AM,388.541,15.28,,1.4855,,,,,
8/14/1986 12:00:00 AM,382.51,15.42,,1.4918,,,,,
8/15/1986 12:00:00 AM,382.51,15.82,,1.495,,,,,
8/16/1986 12:00:00 AM,0,,,,,,,,
8/17/1986 12:00:00 AM,0,,,,,,,,
8/18/1986 12:00:00 AM,374.712,15.61,,1.492,,,,,
8/19/1986 12:00:00 AM,372.112,14.87,,1.5024,,,,,
8/20/1986 12:00:00 AM,375.647,15.26,,1.5037,,,,,
8/21/1986 12:00:00 AM,381.678,15.46,,1.4965,,,,,
8/22/1986 12:00:00 AM,379.391,15.49,,1.4895,,,,,
8/23/1986 12:00:00 AM,0,,,,,,,,
8/24/1986 12:00:00 AM,0,,,,,,,,
8/25/1986 12:00:00 AM,0,15.51,,1.484,,,,,
8/26/1986 12:00:00 AM,378.143,15.83,,1.485,,,,,
8/27/1986 12:00:00 AM,378.039,15.79,,1.4837,,,,,
8/28/1986 12:00:00 AM,383.238,15.81,,1.4802,,,,,
8/29/1986 12:00:00 AM,383.446,15.9,,1.4874,,,,,
8/30/1986 12:00:00 AM,0,,,,,,,,
8/31/1986 12:00:00 AM,0,,,,,,,,
9/1/1986 12:00:00 AM,387.709,,,1.49,,,,,
9/2/1986 12:00:00 AM,391.244,16.46,,1.4889,,,,,
9/3/1986 12:00:00 AM,404.865,16.13,,1.4985,,,,,
9/4/1986 12:00:00 AM,403.722,16.21,,1.5044,,,,,
9/5/1986 12:00:00 AM,417.447,16.37,,1.497,,,,,
9/6/1986 12:00:00 AM,0,,,,,,,,
9/7/1986 12:00:00 AM,0,,,,,,,,
9/8/1986 12:00:00 AM,415.679,15.62,,1.4864,,,,,
9/9/1986 12:00:00 AM,409.752,15.27,,1.4861,,,,,
9/10/1986 12:00:00 AM,416.399,14.88,,1.4819,,,,,
9/11/1986 12:00:00 AM,400.703,14.99,,1.4744,,,,,
9/12/1986 12:00:00 AM,417.491,15.06,,1.4751,,,,,
9/13/1986 12:00:00 AM,0,,,,,,,,
9/14/1986 12:00:00 AM,0,,,,,,,,
9/15/1986 12:00:00 AM,409.575,14.34,,1.4809,,,,,
9/16/1986 12:00:00 AM,413.26,13.97,,1.4754,,,,,
9/17/1986 12:00:00 AM,411.349,14,,1.4744,,,,,
9/18/1986 12:00:00 AM,416.399,14.56,,1.472,,,,,
9/19/1986 12:00:00 AM,428.957,14.48,,1.4754,,,,,
9/20/1986 12:00:00 AM,0,,,,,,,,
9/21/1986 12:00:00 AM,0,,,,,,,,
9/22/1986 12:00:00 AM,435.099,13.97,,1.4595,,,,,
9/23/1986 12:00:00 AM,431.823,14.45,,1.4495,,,,,
9/24/1986 12:00:00 AM,433.051,14.57,,1.4479,,,,,
9/25/1986 12:00:00 AM,431.823,14.27,,1.4341,,,,,
9/26/1986 12:00:00 AM,431.004,14.43,,1.4341,,,,,
9/27/1986 12:00:00 AM,0,,,,,,,,
9/28/1986 12:00:00 AM,0,,,,,,,,
9/29/1986 12:00:00 AM,427.455,14.89,,1.4334,,,,,
9/30/1986 12:00:00 AM,422.815,14.77,,1.4479,,,,,
10/1/1986 12:00:00 AM,422.951,15.16,,1.4426,,,,,
10/2/1986 12:00:00 AM,432.096,15.36,,1.4339,,,,,
10/3/1986 12:00:00 AM,436.6,14.87,,1.4389,,,,,
10/4/1986 12:00:00 AM,0,,,,,,,,
10/5/1986 12:00:00 AM,0,,,,,,,,
10/6/1986 12:00:00 AM,437.146,14.82,,1.4389,,,,,
10/7/1986 12:00:00 AM,437.146,15.4,,1.4348,,,,,
10/8/1986 12:00:00 AM,438.374,15.41,,1.4201,,,,,
10/9/1986 12:00:00 AM,431.823,15.1,,1.4239,,,,,
10/10/1986 12:00:00 AM,430.321,14.93,,1.4324,,,,,
10/11/1986 12:00:00 AM,0,,,,,,,,
10/12/1986 12:00:00 AM,0,,,,,,,,
10/13/1986 12:00:00 AM,431.55,14.37,,1.4319,,,,,
10/14/1986 12:00:00 AM,428.274,14.6,,1.4354,,,,,
10/15/1986 12:00:00 AM,422.951,14.85,,1.4389,,,,,
10/16/1986 12:00:00 AM,425.135,14.53,,1.4389,,,,,
10/17/1986 12:00:00 AM,420.494,14.8,,1.4319,,,,,
10/18/1986 12:00:00 AM,0,,,,,,,,
10/19/1986 12:00:00 AM,0,,,,,,,,
10/20/1986 12:00:00 AM,425.135,15.13,,1.4284,,,,,
10/21/1986 12:00:00 AM,424.043,15.19,,1.436,,,,,
10/22/1986 12:00:00 AM,423.633,15.19,,1.4304,,,,,
10/23/1986 12:00:00 AM,423.77,15.08,,1.4239,,,,,
10/24/1986 12:00:00 AM,411.349,15.02,,1.4114,,,,,
10/25/1986 12:00:00 AM,0,,,,,,,,
10/26/1986 12:00:00 AM,0,,,,,,,,
10/27/1986 12:00:00 AM,409.302,14.41,,1.4065,,,,,
10/28/1986 12:00:00 AM,411.349,14.13,,1.4142,,,,,
10/29/1986 12:00:00 AM,404.525,13.73,,1.4128,,,,,
10/30/1986 12:00:00 AM,404.661,15.04,,1.3977,,,,,
10/31/1986 12:00:00 AM,399.884,15.27,,1.4239,,,,,
11/1/1986 12:00:00 AM,0,,,,,,,,
11/2/1986 12:00:00 AM,0,,,,,,,,
11/3/1986 12:00:00 AM,405.48,14.71,,1.4107,,,,,
11/4/1986 12:00:00 AM,407.528,14.96,,1.415,,,,,
11/5/1986 12:00:00 AM,405.48,14.96,,1.4199,,,,,
11/6/1986 12:00:00 AM,407.528,15.08,,1.4324,,,,,
11/7/1986 12:00:00 AM,408.62,15.15,,1.4271,,,,,
11/8/1986 12:00:00 AM,0,,,,,,,,
11/9/1986 12:00:00 AM,0,,,,,,,,
11/10/1986 12:00:00 AM,410.53,15.34,,1.437,,,,,
11/11/1986 12:00:00 AM,403.842,15.41,,1.4379,,,,,
11/12/1986 12:00:00 AM,404.661,15.35,,1.426,,,,,
11/13/1986 12:00:00 AM,406.982,15.51,,1.4238,,,,,
11/14/1986 12:00:00 AM,407.391,15.64,,1.429,,,,,
11/15/1986 12:00:00 AM,0,,,,,,,,
11/16/1986 12:00:00 AM,0,,,,,,,,
11/17/1986 12:00:00 AM,390.739,15.62,,1.4279,,,,,
11/18/1986 12:00:00 AM,390.33,15.59,,1.4239,,,,,
11/19/1986 12:00:00 AM,392.514,15.48,,1.4209,,,,,
11/20/1986 12:00:00 AM,388.692,15.08,,1.4099,,,,,
11/21/1986 12:00:00 AM,382.823,15.38,,1.4165,,,,,
11/22/1986 12:00:00 AM,0,,,,,,,,
11/23/1986 12:00:00 AM,0,,,,,,,,
11/24/1986 12:00:00 AM,381.048,14.99,,1.4177,,,,,
11/25/1986 12:00:00 AM,383.778,14.95,,1.423,,,,,
11/26/1986 12:00:00 AM,381.048,15,,1.4304,,,,,
11/27/1986 12:00:00 AM,382.823,,,1.4294,,,,,
11/28/1986 12:00:00 AM,388.965,,,1.4345,,,,,
11/29/1986 12:00:00 AM,0,,,,,,,,
11/30/1986 12:00:00 AM,0,,,,,,,,
12/1/1986 12:00:00 AM,391.012,15.31,,1.4379,,,,,
12/2/1986 12:00:00 AM,387.873,15.19,,1.4334,,,,,
12/3/1986 12:00:00 AM,391.695,15.12,,1.4309,,,,,
12/4/1986 12:00:00 AM,386.918,15.2,,1.4284,,,,,
12/5/1986 12:00:00 AM,387.191,15.13,,1.4279,,,,,
12/6/1986 12:00:00 AM,0,,,,,,,,
12/7/1986 12:00:00 AM,0,,,,,,,,
12/8/1986 12:00:00 AM,386.918,15.03,,1.4384,,,,,
12/9/1986 12:00:00 AM,386.099,15,,1.4217,,,,,
12/10/1986 12:00:00 AM,390.33,15.13,,1.4247,,,,,
12/11/1986 12:00:00 AM,387.737,15.5,,1.423,,,,,
12/12/1986 12:00:00 AM,389.784,16.1,,1.4275,,,,,
12/13/1986 12:00:00 AM,0,,,,,,,,
12/14/1986 12:00:00 AM,0,,,,,,,,
12/15/1986 12:00:00 AM,393.879,16.36,,1.4324,,,,,
12/16/1986 12:00:00 AM,393.333,16.1,,1.4309,,,,,
12/17/1986 12:00:00 AM,391.285,15.86,,1.43,,,,,
12/18/1986 12:00:00 AM,392.241,16.06,,1.4294,,,,,
12/19/1986 12:00:00 AM,391.149,16.21,,1.4323,,,,,
12/20/1986 12:00:00 AM,0,,,,,,,,
12/21/1986 12:00:00 AM,0,,,,,,,,
12/22/1986 12:00:00 AM,392.377,16.21,,1.4415,,,,,
12/23/1986 12:00:00 AM,388.692,16.91,,1.4479,,,,,
12/24/1986 12:00:00 AM,387.873,17.27,,1.4569,,,,,
12/25/1986 12:00:00 AM,0,,,1.4684,,,,,
12/26/1986 12:00:00 AM,0,,,1.4714,,,,,
12/27/1986 12:00:00 AM,0,,,,,,,,
12/28/1986 12:00:00 AM,0,,,,,,,,
12/29/1986 12:00:00 AM,387.327,17.65,,1.4669,,,,,
12/30/1986 12:00:00 AM,387.873,17.65,,1.469,,,,,
12/31/1986 12:00:00 AM,390.193,17.94,,1.4819,,,,,
1/1/1987 12:00:00 AM,0,,,,,,,,
1/2/1987 12:00:00 AM,403.102,18.13,,1.4911,,,,,
1/3/1987 12:00:00 AM,0,,,,,,,,
1/4/1987 12:00:00 AM,0,,,,,,,,
1/5/1987 12:00:00 AM,399.084,17.95,,1.4724,,,,,
1/6/1987 12:00:00 AM,400.713,18.22,,1.4754,,,,,
1/7/1987 12:00:00 AM,399.844,18.25,,1.4694,,,,,
1/8/1987 12:00:00 AM,401.473,18.57,,1.473,,,,,
1/9/1987 12:00:00 AM,403.971,18.77,,1.4754,,,,,
1/10/1987 12:00:00 AM,0,,,,,,,,
1/11/1987 12:00:00 AM,0,,,,,,,,
1/12/1987 12:00:00 AM,410.595,19.01,,1.4892,,,,,
1/13/1987 12:00:00 AM,409.184,18.89,,1.4917,,,,,
1/14/1987 12:00:00 AM,417.437,19.13,,1.5005,,,,,
1/15/1987 12:00:00 AM,414.614,19.14,,1.5065,,,,,
1/16/1987 12:00:00 AM,415.374,19.1,,1.5151,,,,,
1/17/1987 12:00:00 AM,0,,,,,,,,
1/18/1987 12:00:00 AM,0,,,,,,,,
1/19/1987 12:00:00 AM,421.456,18.7,,1.5335,,,,,
1/20/1987 12:00:00 AM,414.179,18.72,,1.5181,,,,,
1/21/1987 12:00:00 AM,406.577,18.69,,1.5187,,,,,
1/22/1987 12:00:00 AM,408.749,18.87,,1.533,,,,,
1/23/1987 12:00:00 AM,402.776,18.76,,1.5239,,,,,
1/24/1987 12:00:00 AM,0,,,,,,,,
1/25/1987 12:00:00 AM,0,,,,,,,,
1/26/1987 12:00:00 AM,407.337,18.64,,1.5258,,,,,
1/27/1987 12:00:00 AM,411.138,18.47,,1.5308,,,,,
1/28/1987 12:00:00 AM,406.903,18.58,,1.5368,,,,,
1/29/1987 12:00:00 AM,409.184,18.66,,1.5363,,,,,
1/30/1987 12:00:00 AM,403.428,18.75,,1.5118,,,,,
1/31/1987 12:00:00 AM,0,,,,,,,,
2/1/1987 12:00:00 AM,0,,,,,,,,
2/2/1987 12:00:00 AM,406.36,18.54,,1.5198,,,,,
2/3/1987 12:00:00 AM,399.844,18.36,,1.5256,,,,,
2/4/1987 12:00:00 AM,402.776,18.26,,1.5242,,,,,
2/5/1987 12:00:00 AM,399.084,18.58,,1.5162,,,,,
2/6/1987 12:00:00 AM,403.102,18.44,,1.5082,,,,,
2/7/1987 12:00:00 AM,0,,,,,,,,
2/8/1987 12:00:00 AM,0,,,,,,,,
2/9/1987 12:00:00 AM,405.708,18.34,,1.5178,,,,,
2/10/1987 12:00:00 AM,402.559,18.45,,1.5324,,,,,
2/11/1987 12:00:00 AM,400.495,18.06,,1.5206,,,,,
2/12/1987 12:00:00 AM,400.387,17.98,,1.5178,,,,,
2/13/1987 12:00:00 AM,396.912,17.85,,1.5206,,,,,
2/14/1987 12:00:00 AM,0,,,,,,,,
2/15/1987 12:00:00 AM,0,,,,,,,,
2/16/1987 12:00:00 AM,396.912,,,1.5189,,,,,
2/17/1987 12:00:00 AM,394.088,17.79,,1.5294,,,,,
2/18/1987 12:00:00 AM,391.047,17.4,,1.5283,,,,,
2/19/1987 12:00:00 AM,393.545,17.44,,1.5264,,,,,
2/20/1987 12:00:00 AM,399.301,17.77,,1.5275,,,,,
2/21/1987 12:00:00 AM,0,,,,,,,,
2/22/1987 12:00:00 AM,0,,,,,,,,
2/23/1987 12:00:00 AM,403.428,17.77,,1.5421,,,,,
2/24/1987 12:00:00 AM,401.473,17.77,,1.5382,,,,,
2/25/1987 12:00:00 AM,405.708,16.4,,1.5363,,,,,
2/26/1987 12:00:00 AM,403.862,16.78,,1.5396,,,,,
2/27/1987 12:00:00 AM,405.274,16.6,,1.5448,,,,,
2/28/1987 12:00:00 AM,0,,,,,,,,
3/1/1987 12:00:00 AM,0,,,,,,,,
3/2/1987 12:00:00 AM,404.188,16.39,,1.5625,,,,,
3/3/1987 12:00:00 AM,404.405,17.35,,1.5605,,,,,
3/4/1987 12:00:00 AM,406.034,17.51,,1.5641,,,,,
3/5/1987 12:00:00 AM,410.378,17.75,,1.5765,,,,,
3/6/1987 12:00:00 AM,405.817,18.13,,1.5864,,,,,
3/7/1987 12:00:00 AM,0,,,,,,,,
3/8/1987 12:00:00 AM,0,,,,,,,,
3/9/1987 12:00:00 AM,403.971,18.04,,1.5864,,,,,
3/10/1987 12:00:00 AM,405.708,18.12,,1.5842,,,,,
3/11/1987 12:00:00 AM,406.577,18.35,,1.5916,,,,,
3/12/1987 12:00:00 AM,408.206,18.39,,1.5864,,,,,
3/13/1987 12:00:00 AM,404.405,18.36,,1.5743,,,,,
3/14/1987 12:00:00 AM,0,,,,,,,,
3/15/1987 12:00:00 AM,0,,,,,,,,
3/16/1987 12:00:00 AM,405.165,18.64,,1.579,,,,,
3/17/1987 12:00:00 AM,402.559,18.87,,1.5969,,,,,
3/18/1987 12:00:00 AM,404.731,18.69,,1.6049,,,,,
3/19/1987 12:00:00 AM,403.428,18.6,,1.6021,,,,,
3/20/1987 12:00:00 AM,403.971,18.67,,1.6013,,,,,
3/21/1987 12:00:00 AM,0,,,,,,,,
3/22/1987 12:00:00 AM,0,,,,,,,,
3/23/1987 12:00:00 AM,407.88,18.67,,1.6153,,,,,
3/24/1987 12:00:00 AM,412.985,18.67,,1.6093,,,,,
3/25/1987 12:00:00 AM,411.899,18.67,,1.5991,,,,,
3/26/1987 12:00:00 AM,411.03,18.63,,1.6007,,,,,
3/27/1987 12:00:00 AM,419.935,18.62,,1.6073,,,,,
3/28/1987 12:00:00 AM,0,,,,,,,,
3/29/1987 12:00:00 AM,0,,,,,,,,
3/30/1987 12:00:00 AM,420.695,18.69,,1.606,,,,,
3/31/1987 12:00:00 AM,417.763,18.83,,1.6049,,,,,
4/1/1987 12:00:00 AM,417.003,18.78,,1.5894,,,,,
4/2/1987 12:00:00 AM,417.546,18.91,,1.606,,,,,
4/3/1987 12:00:00 AM,419.175,18.7,,1.6112,,,,,
4/4/1987 12:00:00 AM,0,,,,,,,,
4/5/1987 12:00:00 AM,0,,,,,,,,
4/6/1987 12:00:00 AM,418.632,18.67,,1.6164,,,,,
4/7/1987 12:00:00 AM,421.999,18.84,,1.6164,,,,,
4/8/1987 12:00:00 AM,419.609,18.65,,1.6164,,,,,
4/9/1987 12:00:00 AM,431.99,18.59,,1.6197,,,,,
4/10/1987 12:00:00 AM,432.207,18.11,,1.6222,,,,,
4/11/1987 12:00:00 AM,0,,,,,,,,
4/12/1987 12:00:00 AM,0,,,,,,,,
4/13/1987 12:00:00 AM,437.854,18.01,,1.6269,,,,,
4/14/1987 12:00:00 AM,450.344,17.98,,1.6346,,,,,
4/15/1987 12:00:00 AM,441.764,18.47,,1.6321,,,,,
4/16/1987 12:00:00 AM,442.85,18.64,,1.631,,,,,
4/17/1987 12:00:00 AM,0,,,1.6299,,,,,
4/18/1987 12:00:00 AM,0,,,,,,,,
4/19/1987 12:00:00 AM,0,,,,,,,,
4/20/1987 12:00:00 AM,452.516,18.65,,1.6338,,,,,
4/21/1987 12:00:00 AM,447.194,19.03,,1.6305,,,,,
4/22/1987 12:00:00 AM,449.801,19.03,,1.6299,,,,,
4/23/1987 12:00:00 AM,459.683,19.03,,1.6434,,,,,
4/24/1987 12:00:00 AM,461.855,18.68,,1.6608,,,,,
4/25/1987 12:00:00 AM,0,,,,,,,,
4/26/1987 12:00:00 AM,0,,,,,,,,
4/27/1987 12:00:00 AM,443.719,18.83,,1.6569,,,,,
4/28/1987 12:00:00 AM,451.647,18.84,,1.6552,,,,,
4/29/1987 12:00:00 AM,451.647,18.6,,1.6632,,,,,
4/30/1987 12:00:00 AM,453.602,18.73,,1.6613,,,,,
5/1/1987 12:00:00 AM,456.534,18.83,,1.6726,,,,,
5/2/1987 12:00:00 AM,0,,,,,,,,
5/3/1987 12:00:00 AM,0,,,,,,,,
5/4/1987 12:00:00 AM,460.009,18.92,,1.6792,,,,,
5/5/1987 12:00:00 AM,458.054,19.05,,1.6817,,,,,
5/6/1987 12:00:00 AM,458.163,19.23,,1.6858,,,,,
5/7/1987 12:00:00 AM,457.406,19.13,,1.678,,,,,
5/8/1987 12:00:00 AM,454.571,19.26,,1.6704,,,,,
5/9/1987 12:00:00 AM,0,,,,,,,,
5/10/1987 12:00:00 AM,0,,,,,,,,
5/11/1987 12:00:00 AM,455.692,19.41,,1.6665,,,,,
5/12/1987 12:00:00 AM,458.79,19.27,,1.6665,,,,,
5/13/1987 12:00:00 AM,458.065,19.41,,1.6684,,,,,
5/14/1987 12:00:00 AM,463.668,19.56,,1.6802,,,,,
5/15/1987 12:00:00 AM,467.491,19.8,,1.6791,,,,,
5/16/1987 12:00:00 AM,0,,,,,,,,
5/17/1987 12:00:00 AM,0,,,,,,,,
5/18/1987 12:00:00 AM,473.687,19.89,,1.681,,,,,
5/19/1987 12:00:00 AM,469.798,19.87,,1.6867,,,,,
5/20/1987 12:00:00 AM,474.94,19.87,,1.6788,,,,,
5/21/1987 12:00:00 AM,469.469,19.24,,1.6806,,,,,
5/22/1987 12:00:00 AM,463.998,19.35,,1.6676,,,,,
5/23/1987 12:00:00 AM,0,,,,,,,,
5/24/1987 12:00:00 AM,0,,,,,,,,
5/25/1987 12:00:00 AM,465.448,,,1.6646,,,,,
5/26/1987 12:00:00 AM,451.078,19.42,,1.6243,,,,,
5/27/1987 12:00:00 AM,448.968,19.37,,1.6145,,,,,
5/28/1987 12:00:00 AM,451.671,19.26,,1.6271,,,,,
5/29/1987 12:00:00 AM,451.275,19.38,,1.6279,,,,,
